Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
731,3290,0,1751,5,0,3290,0
732,2200,0,1346,5,0,2200,0
733,2690,0,1961,5,0,2690,0
734,2760,0,2056,0,2760,0
735,2040,0,1572,0,2040,0
736,1980,0,1410,5,0,1980,0
737,1480,0,1177,0,1480,0
738,3430,0,1813,0,3430,0
739,1660,0,1224,0,1660,0
740,1980,0,1392,5,0,1980,0
741,2200,0,1827,0,2200,0
742,1650,0,1423,0,1650,0
743,3950,0,1855,0,3950,0
744,4180,0,2193,0,4180,0
745,1810,0,1307,5,0,1810,0
746,2260,0,1650,0,2260,0
747,1450,0,1278,0,1450,0
748,1830,0,959,0,1830,0
749,2020,0,1517,5,0,2020,0
750,1710,0,1245,0,1710,0
751,2320,0,1937,0,2320,0
752,1890,0,1612,5,0,1890,0
