Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
122,-209140,0,-209197,0,-209140,0
123,-209200,0,-209200,0,-209200,0
124,-209190,0,-209190,0,-209190,0
125,-209200,0,-209200,0,-209200,0
126,-187780,0,-199010,0,-187780,0
127,1910,0,-49327,0,1910,0
128,-209200,0,-209200,0,-209200,0
129,-209100,0,-209142,0,-209100,0
130,-198940,0,-208593,0,-198940,0
131,-209200,0,-209200,0,-209200,0
132,-209200,0,-209200,0,-209200,0
133,-209200,0,-209200,0,-209200,0
134,-209200,0,-209200,0,-209200,0
135,-198610,0,-207674,0,-198610,0
136,-209200,0,-209200,0,-209200,0
137,-209200,0,-209200,0,-209200,0
138,-209200,0,-209200,0,-209200,0
139,-188350,0,-196317,0,-188350,0
140,2520,0,-162589.5,0,2520,0
141,-209200,0,-209200,0,-209200,0
142,-209200,0,-209200,0,-209200,0
143,-209200,0,-209200,0,-209200,0
144,-209190,0,-209190,0,-209190,0
145,-209200,0,-209200,0,-209200,0
146,-209200,0,-209200,0,-209200,0
147,-198700,0,-207030,0,-198700,0
148,-209200,0,-209200,0,-209200,0
149,-198510,0,-199109,0,-198510,0
150,-209200,0,-209200,0,-209200,0
151,-209200,0,-209200,0,-209200,0
152,-208980,0,-209145,0,-208980,0
153,-195520,0,-200167,0,-195520,0
154,8670,0,-182003,0,8670,0
155,-209100,0,-209180,0,-209100,0
156,-209090,0,-209157,0,-209090,0
157,-209200,0,-209200,0,-209200,0
158,-209200,0,-209200,0,-209200,0
159,-209200,0,-209200,0,-209200,0
160,-209190,0,-209190,0,-209190,0
161,-198340,0,-200793,0,-198340,0
162,2440,0,-178508.5,0,2440,0
163,1990,0,-188580,0,1990,0
164,-209200,0,-209200,0,-209200,0
165,-209200,0,-209200,0,-209200,0
166,-209200,0,-209200,0,-209200,0
167,-209090,0,-209184.5,0,-209090,0
168,-198500,0,-201790.5,0,-198500,0
169,-209070,0,-209133.5,0,-209070,0
170,-199800,0,-208730,0,-199800,0
171,-199690,0,-208723.5,0,-199690,0
